RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,HDI
72,Albania,M,Marital status,Never married,... if she argues with him,01/01/2017,3.8,69
72,Albania,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2017,13.1,69
142,Albania,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2017,7.7,69
142,Albania,M,Marital status,Never married,... if she goes out without telling him,01/01/2017,5.1,69
142,Albania,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2017,16.7,69
212,Albania,M,Marital status,Married or living together,... if she neglects the children,01/01/2017,8.5,69
212,Albania,M,Marital status,Never married,... if she neglects the children,01/01/2017,7.2,69
212,Albania,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,24.5,69
282,Albania,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,1.3,69
282,Albania,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,2.8,69
282,Albania,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,4.6,69
352,Albania,M,Residence,Rural,... for at least one specific reason,01/01/2017,12.9,69
352,Albania,M,Residence,Urban,... for at least one specific reason,01/01/2017,10.2,69
72,Albania,M,Residence,Rural,... if she argues with him,01/01/2017,3.2,69
72,Albania,M,Residence,Urban,... if she argues with him,01/01/2017,4.7,69
142,Albania,M,Residence,Rural,... if she goes out without telling him,01/01/2017,7.4,69
142,Albania,M,Residence,Urban,... if she goes out without telling him,01/01/2017,5.9,69
212,Albania,M,Residence,Rural,... if she neglects the children,01/01/2017,8.9,69
212,Albania,M,Residence,Urban,... if she neglects the children,01/01/2017,7.4,69
282,Albania,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,2.2,69
282,Albania,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,2,69
3,Angola,F,Education,Higher,... if she burns the food,01/01/2015,0.9,148
3,Angola,F,Education,Secondary,... if she burns the food,01/01/2015,5.3,148
3,Angola,F,Residence,Urban,... if she burns the food,01/01/2015,6.9,148
3,Angola,F,Employment,Unemployed,... if she burns the food,01/01/2015,8.8,148
3,Angola,F,Marital status,Never married,... if she burns the food,01/01/2015,9.8,148
3,Angola,F,Employment,Employed for cash,... if she burns the food,01/01/2015,9.9,148
3,Angola,F,Age,25-34,... if she burns the food,01/01/2015,10,148
3,Angola,F,Age,15-24,... if she burns the food,01/01/2015,10.6,148
3,Angola,F,Marital status,Married or living together,... if she burns the food,01/01/2015,10.8,148
3,Angola,F,Age,35-49,... if she burns the food,01/01/2015,11,148
3,Angola,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,12.2,148
3,Angola,F,Education,Primary,... if she burns the food,01/01/2015,13.4,148
3,Angola,F,Employment,Employed for kind,... if she burns the food,01/01/2015,14.3,148
3,Angola,F,Education,No education,... if she burns the food,01/01/2015,17.3,148
3,Angola,F,Residence,Rural,... if she burns the food,01/01/2015,19,148
3,Angola,M,Education,Higher,... if she burns the food,01/01/2015,0.7,148
3,Angola,M,Age,35-49,... if she burns the food,01/01/2015,3.7,148
3,Angola,M,Marital status,Married or living together,... if she burns the food,01/01/2015,4.4,148
3,Angola,M,Residence,Urban,... if she burns the food,01/01/2015,4.9,148
3,Angola,M,Education,Secondary,... if she burns the food,01/01/2015,5,148
3,Angola,M,Age,25-34,... if she burns the food,01/01/2015,5.3,148
3,Angola,M,Employment,Employed for cash,... if she burns the food,01/01/2015,5.5,148
3,Angola,M,Employment,Unemployed,... if she burns the food,01/01/2015,6.1,148
3,Angola,M,Marital status,Never married,... if she burns the food,01/01/2015,7.3,148
3,Angola,M,Age,15-24,... if she burns the food,01/01/2015,7.7,148
3,Angola,M,Employment,Employed for kind,... if she burns the food,01/01/2015,7.9,148
3,Angola,M,Education,Primary,... if she burns the food,01/01/2015,8.1,148
3,Angola,M,Residence,Rural,... if she burns the food,01/01/2015,8.9,148
3,Angola,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,9.3,148
3,Angola,M,Education,No education,... if she burns the food,01/01/2015,10.8,148
353,Angola,F,Age,15-24,... for at least one specific reason,01/01/2015,24.9,148
353,Angola,F,Age,25-34,... for at least one specific reason,01/01/2015,24.4,148
353,Angola,F,Age,35-49,... for at least one specific reason,01/01/2015,26.6,148
73,Angola,F,Age,15-24,... if she argues with him,01/01/2015,14.9,148
73,Angola,F,Age,25-34,... if she argues with him,01/01/2015,14.1,148
73,Angola,F,Age,35-49,... if she argues with him,01/01/2015,17.1,148
143,Angola,F,Age,15-24,... if she goes out without telling him,01/01/2015,13.8,148
143,Angola,F,Age,25-34,... if she goes out without telling him,01/01/2015,14,148
143,Angola,F,Age,35-49,... if she goes out without telling him,01/01/2015,16.3,148
213,Angola,F,Age,15-24,... if she neglects the children,01/01/2015,16.5,148
213,Angola,F,Age,25-34,... if she neglects the children,01/01/2015,15.6,148
213,Angola,F,Age,35-49,... if she neglects the children,01/01/2015,16.7,148
283,Angola,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,10,148
283,Angola,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,11.6,148
283,Angola,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,14,148
353,Angola,F,Education,Higher,... for at least one specific reason,01/01/2015,7,148
353,Angola,F,Education,No education,... for at least one specific reason,01/01/2015,34.5,148
353,Angola,F,Education,Primary,... for at least one specific reason,01/01/2015,30.9,148
353,Angola,F,Education,Secondary,... for at least one specific reason,01/01/2015,16.8,148
73,Angola,F,Education,Higher,... if she argues with him,01/01/2015,3,148
73,Angola,F,Education,No education,... if she argues with him,01/01/2015,23.9,148
73,Angola,F,Education,Primary,... if she argues with him,01/01/2015,19.1,148
73,Angola,F,Education,Secondary,... if she argues with him,01/01/2015,8.2,148
143,Angola,F,Education,Higher,... if she goes out without telling him,01/01/2015,2.8,148
143,Angola,F,Education,No education,... if she goes out without telling him,01/01/2015,21,148
143,Angola,F,Education,Primary,... if she goes out without telling him,01/01/2015,18.5,148
143,Angola,F,Education,Secondary,... if she goes out without telling him,01/01/2015,8.5,148
213,Angola,F,Education,Higher,... if she neglects the children,01/01/2015,4.2,148
213,Angola,F,Education,No education,... if she neglects the children,01/01/2015,22.3,148
213,Angola,F,Education,Primary,... if she neglects the children,01/01/2015,20.1,148
213,Angola,F,Education,Secondary,... if she neglects the children,01/01/2015,10.8,148
283,Angola,F,Education,Higher,... if she refuses to have sex with him,01/01/2015,2.5,148
283,Angola,F,Education,No education,... if she refuses to have sex with him,01/01/2015,19.9,148
283,Angola,F,Education,Primary,... if she refuses to have sex with him,01/01/2015,14.2,148
283,Angola,F,Education,Secondary,... if she refuses to have sex with him,01/01/2015,5.3,148
353,Angola,F,Employment,Employed for cash,... for at least one specific reason,01/01/2015,26.6,148
353,Angola,F,Employment,Employed for kind,... for at least one specific reason,01/01/2015,28.4,148
353,Angola,F,Employment,Unemployed,... for at least one specific reason,01/01/2015,21.3,148
73,Angola,F,Employment,Employed for cash,... if she argues with him,01/01/2015,16.1,148
73,Angola,F,Employment,Employed for kind,... if she argues with him,01/01/2015,19.1,148
73,Angola,F,Employment,Unemployed,... if she argues with him,01/01/2015,11.6,148
143,Angola,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,15.2,148
143,Angola,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,17.3,148
143,Angola,F,Employment,Unemployed,... if she goes out without telling him,01/01/2015,11.7,148
213,Angola,F,Employment,Employed for cash,... if she neglects the children,01/01/2015,16.7,148
213,Angola,F,Employment,Employed for kind,... if she neglects the children,01/01/2015,18.9,148
213,Angola,F,Employment,Unemployed,... if she neglects the children,01/01/2015,14,148
283,Angola,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,12.4,148
283,Angola,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,14.7,148
283,Angola,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,8.2,148
353,Angola,F,Marital status,Married or living together,... for at least one specific reason,01/01/2015,27.2,148
353,Angola,F,Marital status,Never married,... for at least one specific reason,01/01/2015,21.1,148
353,Angola,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,28.5,148
73,Angola,F,Marital status,Married or living together,... if she argues with him,01/01/2015,16.7,148
73,Angola,F,Marital status,Never married,... if she argues with him,01/01/2015,12.3,148
73,Angola,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,17.3,148
143,Angola,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,15.9,148
143,Angola,F,Marital status,Never married,... if she goes out without telling him,01/01/2015,11.9,148
143,Angola,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,15.4,148
213,Angola,F,Marital status,Married or living together,... if she neglects the children,01/01/2015,17.2,148
213,Angola,F,Marital status,Never married,... if she neglects the children,01/01/2015,14.1,148
213,Angola,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,19,148
283,Angola,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,12.5,148
283,Angola,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,8.6,148
283,Angola,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,16.2,148
353,Angola,F,Residence,Rural,... for at least one specific reason,01/01/2015,37.4,148
353,Angola,F,Residence,Urban,... for at least one specific reason,01/01/2015,19.8,148
73,Angola,F,Residence,Rural,... if she argues with him,01/01/2015,26.2,148
73,Angola,F,Residence,Urban,... if she argues with him,01/01/2015,10.4,148
143,Angola,F,Residence,Rural,... if she goes out without telling him,01/01/2015,22.9,148
143,Angola,F,Residence,Urban,... if she goes out without telling him,01/01/2015,10.8,148
213,Angola,F,Residence,Rural,... if she neglects the children,01/01/2015,24.7,148
213,Angola,F,Residence,Urban,... if she neglects the children,01/01/2015,12.6,148
283,Angola,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,21.3,148
283,Angola,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,7.2,148
353,Angola,M,Age,15-24,... for at least one specific reason,01/01/2015,23.4,148
353,Angola,M,Age,25-34,... for at least one specific reason,01/01/2015,18.5,148
353,Angola,M,Age,35-49,... for at least one specific reason,01/01/2015,15.7,148
73,Angola,M,Age,15-24,... if she argues with him,01/01/2015,12.6,148
73,Angola,M,Age,25-34,... if she argues with him,01/01/2015,10.6,148
73,Angola,M,Age,35-49,... if she argues with him,01/01/2015,7.7,148
143,Angola,M,Age,15-24,... if she goes out without telling him,01/01/2015,8.9,148
143,Angola,M,Age,25-34,... if she goes out without telling him,01/01/2015,8.1,148
143,Angola,M,Age,35-49,... if she goes out without telling him,01/01/2015,7,148
213,Angola,M,Age,15-24,... if she neglects the children,01/01/2015,13.5,148
213,Angola,M,Age,25-34,... if she neglects the children,01/01/2015,10.7,148
213,Angola,M,Age,35-49,... if she neglects the children,01/01/2015,9.3,148
283,Angola,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,6.3,148
283,Angola,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,5.5,148
283,Angola,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,4.4,148
353,Angola,M,Education,Higher,... for at least one specific reason,01/01/2015,3.9,148
353,Angola,M,Education,No education,... for at least one specific reason,01/01/2015,26.7,148
353,Angola,M,Education,Primary,... for at least one specific reason,01/01/2015,26.2,148
353,Angola,M,Education,Secondary,... for at least one specific reason,01/01/2015,18.1,148
73,Angola,M,Education,Higher,... if she argues with him,01/01/2015,1.6,148
73,Angola,M,Education,No education,... if she argues with him,01/01/2015,15.9,148
73,Angola,M,Education,Primary,... if she argues with him,01/01/2015,14.9,148
73,Angola,M,Education,Secondary,... if she argues with him,01/01/2015,9.2,148
143,Angola,M,Education,Higher,... if she goes out without telling him,01/01/2015,1.6,148
143,Angola,M,Education,No education,... if she goes out without telling him,01/01/2015,13.4,148
143,Angola,M,Education,Primary,... if she goes out without telling him,01/01/2015,11.2,148
143,Angola,M,Education,Secondary,... if she goes out without telling him,01/01/2015,6.8,148
213,Angola,M,Education,Higher,... if she neglects the children,01/01/2015,1.8,148
213,Angola,M,Education,No education,... if she neglects the children,01/01/2015,18.3,148
213,Angola,M,Education,Primary,... if she neglects the children,01/01/2015,17.1,148
213,Angola,M,Education,Secondary,... if she neglects the children,01/01/2015,9.1,148
283,Angola,M,Education,Higher,... if she refuses to have sex with him,01/01/2015,0.6,148
283,Angola,M,Education,No education,... if she refuses to have sex with him,01/01/2015,11.2,148
